mission_key,source_record,mission_date,mission_id_raw,record_lon,record_lat,record_x,record_y,record_n_bombs,recorded_tonnage_t,known_tonnage_t,imputed_weapon_count,imputed_weapon_fraction,n_raw_rows,record_mission_id
CACTA6669|1967-02-20|MX035,CACTA6669,1967-02-20,MX035,107.0144456,16.87525114,17512.443719681418,17263.1391237842,5,4.535923700000001,4.535923700000001,0,0.0,1,3171
CACTA6669|1968-05-11|ME511,CACTA6669,1968-05-11,ME511,106.92734925555554,16.821566834444443,8237.219388514957,11293.716705570196,27,4.78812105772,4.78812105772,0,0.0,3,5871
CACTA6669|1968-08-22|ME538,CACTA6669,1968-08-22,ME538,106.8819026,16.85392037,3397.430439073139,14891.265718362389,19,4.309127515,4.309127515,0,0.0,1,6356
CACTA6669|1968-09-21|ME364,CACTA6669,1968-09-21,ME364,106.8602759,16.84959938,1094.3200694895497,14410.793552280507,19,2.6761949830000002,2.6761949830000002,0,0.0,2,6509
CACTA6669|1968-09-21|MX008,CACTA6669,1968-09-21,MX008,106.9625345,16.84683968,11984.231245910889,14103.928913219277,87,2.67982372196,2.67982372196,0,0.0,3,6511
CACTA6669|1966-08-15|M0063,CACTA6669,1966-08-15,M0063,106.9289484,16.86613404,8407.518424079815,16249.36385807298,7,3.12751939115,3.12751939115,0,0.0,1,1570
CACTA6669|1966-10-06|ME047,CACTA6669,1966-10-06,ME047,106.891008,16.825824,4367.099466673177,11767.091917233998,6,1.36077711,1.36077711,0,0.0,1,2079
CACTA6669|1966-07-31|M0025,CACTA6669,1966-07-31,M0025,106.8753251,16.85307696,2696.967194290047,14797.482805280917,4,0.03265865064,0.03265865064,0,0.0,1,1441
CACTA6669|1966-12-28|MX027,CACTA6669,1966-12-28,MX027,106.8600817,16.82972091,1073.6389654008078,12200.408538824238,25,5.669904625,5.669904625,0,0.0,1,2706
CACTA6669|1966-10-28|ME013,CACTA6669,1966-10-28,ME013,106.86190960000002,16.824734284999998,1268.2990589240758,11645.921137745423,10,2.2679618500000003,2.2679618500000003,0,0.0,2,2349
CACTA6669|1968-02-21|ME022,CACTA6669,1968-02-21,ME022,106.94811829999999,16.8135435,10448.9947230021,10401.562620575578,12,2.72155422,2.72155422,0,0.0,1,5268
CACTA6669|1966-10-04|ME062,CACTA6669,1966-10-04,ME062,106.8933159,16.86917708,4612.8766042842935,16587.7344676496,2,1.00153195296,1.00153195296,0,0.0,1,2043
CACTA6669|1968-12-11|MX013,CACTA6669,1968-12-11,MX013,106.89107070000001,16.83214887,4373.776630557398,12470.385372920398,63,3.5879156467000004,3.5879156467000004,0,0.0,3,6749
CACTA6669|1966-12-30|MX028,CACTA6669,1966-12-30,MX028,106.97058373750001,16.846348307916667,12841.42547126589,14049.290830458069,24,5.4431084400000005,5.4431084400000005,0,0.0,5,2727
CACTA6669|1967-10-04|ME022,CACTA6669,1967-10-04,ME022,106.968398,16.86937347,12608.657887609814,16609.572039293245,22,4.9895160700000005,4.9895160700000005,0,0.0,1,4542
CACTA6669|1966-07-17|M0029,CACTA6669,1966-07-17,M0029,106.8937059,16.81405191,4654.409202606193,10458.095233230753,2,0.8935769689,0.8935769689,0,0.0,1,1105
CACTA6669|1968-07-23|ME507,CACTA6669,1968-07-23,ME507,106.8612143,16.84959088,1194.2538906831157,14409.848395404046,8,2.8993624290400004,2.8993624290400004,0,0.0,1,6243
CACTA6669|1969-05-02|ME524,CACTA6669,1969-05-02,ME524,106.8962033,16.876379430000004,4920.36692324728,17388.599247568043,17,3.855535145,3.855535145,0,0.0,2,7211
CACTA6669|1969-04-21|MX008,CACTA6669,1969-04-21,MX008,106.9090786,16.85005479,6291.5070852466515,14461.432833823783,103,6.74401135716,6.74401135716,0,0.0,2,7153
CACTA6669|1967-05-18|ME036,CACTA6669,1967-05-18,ME036,106.95794540000001,16.85682315,11495.520356266798,15214.040127527616,18,2.37410246458,2.37410246458,0,0.0,4,3928
CACTA6669|1969-09-03|ME515,CACTA6669,1969-09-03,ME515,106.87830979999998,16.87021877,3014.8193640660234,16703.565110786083,15,3.4019427749999998,3.4019427749999998,0,0.0,2,7917
CACTA6669|1967-05-13|ME043,CACTA6669,1967-05-13,ME043,107.0008328,16.83020535,16062.764349316132,12254.275809088043,3,1.04689118996,1.04689118996,0,0.0,2,3889
CACTA6669|1969-08-26|ME514,CACTA6669,1969-08-26,ME514,106.85105059999998,16.8659485,111.88243024977899,16228.732751383312,20,4.535923700000001,4.535923700000001,0,0.0,1,7863
CACTA6669|1967-02-28|ME023,CACTA6669,1967-02-28,ME023,106.9373203,16.85882621,9299.074218681786,15436.77023729225,11,2.4947580350000003,2.4947580350000003,0,0.0,1,3290
CACTA6669|1967-02-04|MX033,CACTA6669,1967-02-04,MX033,106.9260536478261,16.817994198260866,8099.245143870369,10896.457687209799,23,5.216312255,5.216312255,0,0.0,5,3062
CACTA6669|1967-01-30|MX026,CACTA6669,1967-01-30,MX026,106.9877209826087,16.734512316956522,14666.436541652707,1613.6960194230182,23,2.7124823726000002,2.7124823726000002,0,0.0,2,3035
CACTA6669|1969-01-02|ME342,CACTA6669,1969-01-02,ME342,106.9403568,16.88048413,9622.442769466608,17845.021062965872,8,1.41248664018,1.41248664018,0,0.0,3,6816
CACTA6669|1967-03-05|MX017,CACTA6669,1967-03-05,MX017,107.0235506,16.84895784,18482.070149744217,14339.457559040939,8,1.81436948,1.81436948,0,0.0,1,3394
CACTA6669|1967-02-22|MX025,CACTA6669,1967-02-22,MX025,106.91393515,16.819737760000002,6808.699752893622,11090.332906892803,8,1.81436948,1.81436948,0,0.0,2,3204
CACTA6669|1968-04-19|B0023,CACTA6669,1968-04-19,B0023,106.972,16.725,12992.248705961314,555.9746332230782,12,2.72155422,2.72155422,0,0.0,1,5792
CACTA6669|1966-07-27|M0045,CACTA6669,1966-07-27,M0045,106.8792482,16.87021017,3114.7531852611028,16702.608834416824,2,1.1339809250000001,1.1339809250000001,0,0.0,2,1352
CACTA6669|1969-07-07|ME357,CACTA6669,1969-07-07,ME357,106.8979088,16.8591947,5101.9921705260995,15477.744455811458,6,1.36077711,1.36077711,0,0.0,1,7554
CACTA6669|1968-10-04|MX014,CACTA6669,1968-10-04,MX014,106.9174962,16.84726543,7187.929648421387,14151.270153238376,14,1.22424580663,1.22424580663,0,0.0,3,6537
CACTA6669|1966-11-14|ME010,CACTA6669,1966-11-14,ME010,106.87262570000001,16.86484894,2409.4977175946565,16106.467257842403,22,4.9895160700000005,4.9895160700000005,0,0.0,1,2505
CACTA6669|1968-05-30|ME535,CACTA6669,1968-05-30,ME535,106.9030244,16.80764045,5646.77206790604,9745.173408846349,12,1.4152081944000001,1.4152081944000001,0,0.0,1,5959
CACTA6669|1967-10-30|MX034,CACTA6669,1967-10-30,MX034,106.9597011,16.84505955,11682.49159440702,13905.987488451477,1,0.8935769689,0.8935769689,0,0.0,1,4719
CACTA6669|1969-08-14|ME304,CACTA6669,1969-08-14,ME304,106.8863541,16.73459912,3871.4877760781437,1623.3480774750817,6,1.36077711,1.36077711,0,0.0,1,7790
CACTA6669|1969-04-14|JG905,CACTA6669,1969-04-14,JG905,106.95431279999998,16.86860464,11108.670826354379,16524.08204384129,22,2.89210495112,2.89210495112,0,0.0,3,7097
CACTA6669|1968-03-24|JC004,CACTA6669,1968-03-24,JC004,107.0357672,16.85064414,19783.06281811532,14526.965563841586,8,2.8993624290400004,2.8993624290400004,0,0.0,1,5563
CACTA6669|1968-03-17|ME317,CACTA6669,1968-03-17,ME317,106.9387094,16.8109216,9447.004814398304,10110.020642406076,10,1.179340162,1.179340162,0,0.0,1,5496
CACTA6669|1968-05-11|ME359,CACTA6669,1968-05-11,ME359,106.9287285,16.84444933,8384.100428257543,13838.134120314586,20,2.7941289992000002,2.7941289992000002,0,0.0,2,5869
CACTA6669|1969-05-27|ME518,CACTA6669,1969-05-27,ME518,106.9288475,16.85619522,8396.773195437732,15144.217497239668,18,4.08233133,4.08233133,0,0.0,2,7360
CACTA6669|1969-09-12|ME307,CACTA6669,1969-09-12,ME307,106.9330624,16.80916753,8845.634089459667,9914.976957426601,12,2.7215542200000002,2.7215542200000002,0,0.0,2,7955
CACTA6669|1966-09-18|MX032,CACTA6669,1966-09-18,MX032,106.8931719,16.85472032,4597.541491056955,14980.216099931427,10,1.179340162,1.179340162,0,0.0,1,1798
CACTA6669|1969-05-03|K0045,CACTA6669,1969-05-03,K0045,106.8799455,16.84580558,3189.0113411844727,13988.942239576334,20,4.535923700000001,4.535923700000001,0,0.0,1,7220
CACTA6669|1968-02-27|JC019,CACTA6669,1968-02-27,JC019,106.921286,16.85084447,7591.520010271862,14549.241243496115,12,2.72155422,2.72155422,0,0.0,1,5321
CACTA6669|1968-11-11|ME330,CACTA6669,1968-11-11,ME330,106.9166763,16.85902017,7100.61534748722,15458.337605264307,42,1.21744192108,1.21744192108,0,0.0,2,6624
CACTA6669|1966-08-07|M0032,CACTA6669,1966-08-07,M0032,106.93837603636365,16.878695661818185,9411.50364002931,17646.15247468266,11,1.2972741782,1.2972741782,0,0.0,2,1480
CACTA6669|1966-12-30|ME009,CACTA6669,1966-12-30,ME009,106.85261959999998,16.8343066,278.97126811616084,12710.314001989207,12,2.72155422,2.72155422,0,0.0,1,2721
CACTA6669|1967-04-13|ME004,CACTA6669,1967-04-13,ME004,106.9431814,16.88136097,9923.24527516182,17942.5212224449,4,0.90718474,0.90718474,0,0.0,1,3788
CACTA6669|1969-07-25|Y0026,CACTA6669,1969-07-25,Y0026,106.9522041,16.846034600000003,10884.10726204143,14014.40810167676,11,2.4947580350000003,2.4947580350000003,0,0.0,1,7686
CACTA6669|1967-09-05|ME008,CACTA6669,1967-09-05,ME008,106.94675929999998,16.86415848,10304.269591922686,16029.69160879126,6,1.36077711,1.36077711,0,0.0,1,4388
CACTA6669|1968-05-30|ME326,CACTA6669,1968-05-30,ME326,106.9276164,16.82729104,8265.668626733745,11930.219322418394,8,1.81436948,1.81436948,0,0.0,1,5957
CACTA6669|1969-04-23|ME507,CACTA6669,1969-04-23,ME507,106.88660339999998,16.85478083,3898.0366908511387,14986.944504942785,5,1.133980925,1.133980925,0,0.0,2,7190
CACTA6669|1968-11-13|ME333,CACTA6669,1968-11-13,ME333,107.0357124,16.7575769,19777.226955581726,4178.360639030057,8,1.41248664018,1.41248664018,0,0.0,3,6634
CACTA6669|1967-09-24|MX015,CACTA6669,1967-09-24,MX015,106.913231075,16.878028387500002,6733.720101192352,17571.95495582054,16,3.62873896,3.62873896,0,0.0,2,4472
CACTA6669|1968-08-15|ME537,CACTA6669,1968-08-15,ME537,106.9111187,16.86630101,6508.765172009432,16267.930074975073,9,2.041165665,2.041165665,0,0.0,1,6286
CACTA6669|1967-01-16|T0047,CACTA6669,1967-01-16,T0047,107.017,16.862000000000002,17784.471589307886,15789.679583527677,8,1.81436948,1.81436948,0,0.0,1,2919
CACTA6669|1967-01-25|ME009,CACTA6669,1967-01-25,ME009,106.93737555000001,16.86424735,9304.95800344591,16039.573501922052,8,0.9434721296,0.9434721296,0,0.0,2,2986
CACTA6669|1966-09-11|ME024,CACTA6669,1966-09-11,ME024,106.8537779,16.85688738,402.3230851335148,15221.182177665949,4,0.90718474,0.90718474,0,0.0,1,1726
CACTA6669|1969-06-03|ME317,CACTA6669,1969-06-03,ME317,106.91835259999998,16.83912484,7279.130974580912,13246.077845344947,8,0.34291583172000006,0.34291583172000006,0,0.0,2,7394
CACTA6669|1969-05-07|ME351,CACTA6669,1969-05-07,ME351,106.9027635,16.87541499,5618.987824566743,17281.358412514892,21,4.762719885,4.762719885,0,0.0,1,7257
CACTA6669|1967-10-26|ME042,CACTA6669,1967-10-26,ME042,106.9703029,16.87206596,12811.51800695391,16908.96326733458,13,1.9685908858000003,1.9685908858000003,0,0.0,2,4682
CACTA6669|1969-09-07|ME522,CACTA6669,1969-09-07,ME522,106.9026459,16.86366894,5606.464148763862,15975.257244401655,90,5.34105015675,5.34105015675,0,0.0,3,7945
CACTA6669|1967-01-06|MX044,CACTA6669,1967-01-06,MX044,106.92813534000001,16.859997072,8320.932541024562,15566.964151492994,5,2.5038298824,2.5038298824,0,0.0,2,2803
CACTA6669|1969-05-04|ME304,CACTA6669,1969-05-04,ME304,106.89407430000001,16.85109746,4693.641533944443,14577.372447987911,20,2.7941289992000002,2.7941289992000002,0,0.0,2,7224
CACTA6669|1966-10-10|MX034,CACTA6669,1966-10-10,MX034,106.865906,16.849548265,1693.8910485002866,14405.109823604898,2,1.81436948,1.81436948,0,0.0,2,2165
CACTA6669|1968-11-02|MX014,CACTA6669,1968-11-02,MX014,106.9467408,16.86235144,10302.299455850369,15828.757928547562,20,4.535923700000001,4.535923700000001,0,0.0,1,6581
CACTA6669|1968-02-12|MX030,CACTA6669,1968-02-12,MX030,107.0504077,16.72851709,21342.185909751468,947.0571977752783,12,1.4152081944000001,1.4152081944000001,0,0.0,1,5166
CACTA6669|1968-04-11|ME329,CACTA6669,1968-04-11,ME329,106.9109008,16.84461608,6485.560163868809,13856.675874332761,20,2.358680324,2.358680324,0,0.0,1,5748
CACTA6669|1966-10-27|ME004,CACTA6669,1966-10-27,ME004,107.01382633333333,16.875859613333336,17446.495633217244,17330.79827144948,12,2.7215542200000002,2.7215542200000002,0,0.0,3,2310
CACTA6669|1967-03-14|ME024,CACTA6669,1967-03-14,ME024,106.861967,16.83060748,1274.4118054459377,12298.990624939755,8,0.28485600836,0.28485600836,0,0.0,2,3514
CACTA6669|1967-04-01|MX037,CACTA6669,1967-04-01,MX037,106.91367326,16.877662814,6780.810080650491,17531.30503730483,5,4.535923700000001,4.535923700000001,0,0.0,3,3703
CACTA6669|1967-03-09|ME009,CACTA6669,1967-03-09,ME009,106.92961615714287,16.861480522857143,8478.630447647967,15731.916360733961,21,3.6740981969999997,3.6740981969999997,0,0.0,4,3430
CACTA6669|1969-01-26|ME512,CACTA6669,1969-01-26,ME512,106.9084396,16.87988032,6223.457520302418,17777.880454308885,73,4.09412473162,4.09412473162,0,0.0,2,6876
CACTA6669|1966-07-18|M0044,CACTA6669,1966-07-18,M0044,106.91293190000003,16.85995875,6701.859806057339,15562.702939514324,6,1.3607771100000001,1.3607771100000001,0,0.0,2,1131
CACTA6669|1967-10-05|ME042,CACTA6669,1967-10-05,ME042,106.9503738,16.85057004,10689.191583298514,14518.726019777327,11,2.4947580350000003,2.4947580350000003,0,0.0,1,4559
CACTA6669|1967-03-20|MX036,CACTA6669,1967-03-20,MX036,106.9480002,16.875351362,10436.417800279336,17274.28330172241,5,2.5038298824,2.5038298824,0,0.0,3,3612
CACTA6669|1968-10-08|ME365,CACTA6669,1968-10-08,ME365,106.8662165,16.88117293,1726.9573863951273,17921.61212843892,8,1.1611964672000001,1.1611964672000001,0,0.0,2,6540
CACTA6669|1969-05-12|ME536,CACTA6669,1969-05-12,ME536,106.89515669999999,16.86554556,4808.910468365348,16183.927867641465,18,4.08233133,4.08233133,0,0.0,2,7284
CACTA6669|1968-11-25|C0012,CACTA6669,1968-11-25,C0012,106.9490749,16.81534165,10550.866732117325,10601.507777921384,8,1.81436948,1.81436948,0,0.0,1,6663
CACTA6669|1966-07-20|M0032,CACTA6669,1966-07-20,M0032,106.92188649268293,16.864965938780482,7655.468783081471,16119.47692865558,82,2.4212760710600003,2.4212760710600003,0,0.0,3,1204
CACTA6669|1968-03-18|ME502,CACTA6669,1968-03-18,ME502,106.94104599999999,16.85608015,9695.838325270732,15131.422297030716,12,1.4152081944000001,1.4152081944000001,0,0.0,1,5506
CACTA6669|1968-09-02|ME519,CACTA6669,1968-09-02,ME519,106.95656139999998,16.813463320000004,11348.132879143262,10392.647011357083,17,2.6580512882000003,2.6580512882000003,0,0.0,2,6412
CACTA6669|1967-02-23|ME006,CACTA6669,1967-02-23,ME006,106.8939455,16.74356602,4679.925127114013,2620.421865204262,19,2.2407463078000003,2.2407463078000003,0,0.0,1,3210
CACTA6669|1968-04-04|ME506,CACTA6669,1968-04-04,ME506,107.0265001,16.86157873,18796.17373628859,15742.83649678008,12,1.4152081944000001,1.4152081944000001,0,0.0,1,5675
CACTA6669|1969-11-06|ME507,CACTA6669,1969-11-06,ME507,106.9259868,16.85170401,8092.126262051374,14644.81773074423,90,5.34105015675,5.34105015675,0,0.0,3,8158
CACTA6669|1967-09-27|MX026,CACTA6669,1967-09-27,MX026,106.873181,16.73020082,2468.633747975368,1134.2794316145082,3,1.0872609108900002,1.0872609108900002,0,0.0,1,4487
CACTA6669|1968-08-31|MX016,CACTA6669,1968-08-31,MX016,107.02278529999998,16.8652297,18400.570412575024,16148.805838111448,10,2.2679618500000003,2.2679618500000003,0,0.0,1,6403
CACTA6669|1969-06-15|ME508,CACTA6669,1969-06-15,ME508,106.93647400000002,16.86787032,9208.948480323164,16442.42938530772,18,4.08233133,4.08233133,0,0.0,2,7461
CACTA6669|1966-10-05|MX034,CACTA6669,1966-10-05,MX034,106.94654045,16.842924879999998,10280.963414635287,13668.623014391309,2,1.00153195296,1.00153195296,0,0.0,2,2061
CACTA6669|1968-07-21|ME334,CACTA6669,1968-07-21,ME334,106.87543209999998,16.86391965,2708.362035368211,16003.134924460663,20,2.7941289992000002,2.7941289992000002,0,0.0,2,6213
CACTA6669|1967-05-23|MX034,CACTA6669,1967-05-23,MX034,106.92783590000002,16.8489758,8289.044025021807,14341.454619923583,1,0.50076597648,0.50076597648,0,0.0,1,3985
CACTA6669|1968-09-08|ME533,CACTA6669,1968-09-08,ME533,107.0398499,16.88132477,20217.845226244834,17938.495966100334,20,4.535923700000001,4.535923700000001,0,0.0,1,6441
CACTA6669|1966-07-26|M0023,CACTA6669,1966-07-26,M0023,106.895987,16.85469432,4897.3323052556125,14977.32503183886,4,1.01786127828,1.01786127828,0,0.0,1,1318
CACTA6669|1968-09-08|ME326,CACTA6669,1968-09-08,ME326,106.92142289999998,16.86439747,7606.099017221537,16056.26608431001,15,2.2044589182000003,2.2044589182000003,0,0.0,2,6426
CACTA6669|1966-11-05|ME031,CACTA6669,1966-11-05,ME031,106.8572405,16.82703567,771.0686619313782,11901.823474001409,11,1.2972741782000001,1.2972741782000001,0,0.0,1,2448
CACTA6669|1968-08-22|JC011,CACTA6669,1968-08-22,JC011,106.9625,16.869444,11980.557208367185,16617.414617469723,11,3.1615388189000004,3.1615388189000004,0,0.0,2,6345
CACTA6669|1966-09-28|ME064,CACTA6669,1966-09-28,ME064,106.85631110000001,16.82794772,672.093285313575,12003.238806847598,6,1.36077711,1.36077711,0,0.0,1,1917
CACTA6669|1966-12-10|MX042,CACTA6669,1966-12-10,MX042,106.85156135,16.8300237975,166.27415997615114,12234.08809216854,12,2.72155422,2.72155422,0,0.0,3,2643
CACTA6669|1969-08-14|ME338,CACTA6669,1969-08-14,ME338,107.0480813,16.86136432,21094.438636068036,15718.995192558037,16,2.3223929344000003,2.3223929344000003,0,0.0,2,7791
CACTA6669|1967-06-09|ME001,CACTA6669,1967-06-09,ME001,106.92323570000002,16.85805515,7799.1510537322065,15351.032277153507,22,4.9895160700000005,4.9895160700000005,0,0.0,1,4148
CACTA6669|1968-11-10|ME334,CACTA6669,1968-11-10,ME334,106.9159201,16.87709964,7020.084704277344,17468.682945686804,22,2.84583852938,2.84583852938,0,0.0,3,6620
CACTA6669|1968-08-17|ME339,CACTA6669,1968-08-17,ME339,107.0341808,16.87776688,19614.12098740176,17542.876648540954,8,1.81436948,1.81436948,0,0.0,1,6308
CACTA6669|1966-06-06|M0030,CACTA6669,1966-06-06,M0030,106.94604573333334,16.855429419999997,10228.279136173807,15059.064422415142,3,2.7215542200000002,2.7215542200000002,0,0.0,2,880
CACTA6669|1967-01-06|MX032,CACTA6669,1967-01-06,MX032,106.8927318125,16.81044623125,4550.674882430908,10057.162049120703,8,1.8143694799999999,1.8143694799999999,0,0.0,3,2798
CACTA6669|1966-08-05|M0023,CACTA6669,1966-08-05,M0023,106.93836919999998,16.86965963,9410.77560940057,16641.39157950204,5,0.93303950509,0.93303950509,0,0.0,2,1463
CACTA6669|1968-05-13|ME338,CACTA6669,1968-05-13,ME338,106.9358492,16.80643047,9142.411127934252,9610.629771504713,12,1.8506568696,1.8506568696,0,0.0,2,5881
CACTA6669|1966-10-27|ME038,CACTA6669,1966-10-27,ME038,106.8644385,16.859401225555555,1537.6113355830244,15500.70904981167,18,4.08233133,4.08233133,0,0.0,4,2329
CACTA6669|1967-03-04|MX026,CACTA6669,1967-03-04,MX026,106.9242472,16.865274600000003,7906.869574764578,16153.79849031806,23,5.216312255,5.216312255,0,0.0,1,3380
CACTA6669|1966-07-24|M0009,CACTA6669,1966-07-24,M0009,106.8797315,16.8241202,3166.2216590281446,11577.638001216847,4,0.20547734361000003,0.20547734361000003,0,0.0,2,1270
CACTA6669|1969-11-15|JG806,CACTA6669,1969-11-15,JG806,106.9139976,16.87259951,6815.350293317447,16968.2913204458,24,6.147083798240001,6.147083798240001,0,0.0,2,8196
CACTA6669|1968-09-07|MX027,CACTA6669,1968-09-07,MX027,106.9167127,16.86263431,7104.491723330536,15860.211637447452,6,1.36077711,1.36077711,0,0.0,1,6422
CACTA6669|1969-08-07|ME331,CACTA6669,1969-08-07,ME331,106.87619220000002,16.84583992,2789.308004560868,13992.760673357212,20,2.7941289992000002,2.7941289992000002,0,0.0,2,7751
CACTA6669|1967-02-27|ME023,CACTA6669,1967-02-27,ME023,106.90039009999998,16.82573744,5366.235340312249,11757.466884383673,10,1.179340162,1.179340162,0,0.0,1,3272
CACTA6669|1966-09-19|MX022,CACTA6669,1966-09-19,MX022,106.8631529,16.85589879,1400.7028524979514,15111.255985134556,8,1.81436948,1.81436948,0,0.0,1,1806
CACTA6669|1969-09-26|ME318,CACTA6669,1969-09-26,ME318,106.8732439,16.83231223,2475.332210628208,12488.550176136872,2,0.45359237,0.45359237,0,0.0,1,8019
CACTA6669|1967-05-19|ME043,CACTA6669,1967-05-19,ME043,106.97130690000002,16.87838147,12918.43782417592,17611.21593850759,2,0.45359237,0.45359237,0,0.0,1,3940
CACTA6669|1966-07-19|M0025,CACTA6669,1966-07-19,M0025,106.9099081,16.83920357,6379.843727062441,13254.832221919502,6,0.55701143036,0.55701143036,0,0.0,2,1159
CACTA6669|1967-05-17|ME034,CACTA6669,1967-05-17,ME034,106.9853173,16.87192107,14410.459146060046,16892.852234412898,14,3.8582566992200005,3.8582566992200005,0,0.0,3,3915
CACTA6669|1968-11-30|ME502,CACTA6669,1968-11-30,ME502,106.8902401,16.84300012,4285.322845514959,13676.989320671966,10,2.2679618500000003,2.2679618500000003,0,0.0,1,6676
CACTA6669|1966-07-31|M0049,CACTA6669,1966-07-31,M0049,106.8744669,16.86121756,2605.5741792129493,15702.676225123705,14,4.9350849856,4.9350849856,0,0.0,2,1454
CACTA6669|1969-03-28|MX002,CACTA6669,1969-03-28,MX002,106.91988329999997,16.80477289,7442.1410983043625,9426.315284997247,13,2.9483504050000002,2.9483504050000002,0,0.0,2,7012
CACTA6669|1966-08-15|M0010,CACTA6669,1966-08-15,M0010,106.8703936,16.82872363,2171.7928131964354,12089.516062380155,9,1.8234413274,1.8234413274,0,0.0,2,1563
CACTA6669|1966-06-28|M0007,CACTA6669,1966-06-28,M0007,106.887791,16.78518989,4024.5087774356607,7248.785036517159,16,2.2933630227200004,2.2933630227200004,0,0.0,2,900
CACTA6669|1967-02-16|MX017,CACTA6669,1967-02-16,MX017,106.89521897499999,16.777440685,4815.542372366819,6387.112754988353,4,3.62873896,3.62873896,0,0.0,4,3117
CACTA6669|1967-06-17|ME022,CACTA6669,1967-06-17,ME022,107.0368506,16.86418688,19898.43824637781,16032.849544707733,23,5.216312255,5.216312255,0,0.0,1,4197
CACTA6669|1966-10-24|MX018,CACTA6669,1966-10-24,MX018,106.98445443333333,16.879158136666668,14318.569159719706,17697.57733153489,3,1.0273867180499998,1.0273867180499998,0,0.0,3,2273
CACTA6669|1969-08-05|VY002,CACTA6669,1969-08-05,VY002,107.0519533,16.72398389,21506.782791718142,442.9883563100641,42,5.107450086200001,5.107450086200001,0,0.0,3,7738
CACTA6669|1966-10-27|ME046,CACTA6669,1966-10-27,ME046,107.01385836666668,16.87887115,17449.90698595151,17665.665870186767,12,2.7215542200000002,2.7215542200000002,0,0.0,3,2334
CACTA6669|1967-02-28|ME035,CACTA6669,1967-02-28,ME035,106.93351081538461,16.853370915384616,8893.387566513631,14830.16915271019,26,5.8967008100000005,5.8967008100000005,0,0.0,2,3293
CACTA6669|1966-10-14|ME026,CACTA6669,1966-10-14,ME026,106.99186709999996,16.87005034,15107.972511420387,16684.83654929109,14,1.5004835599600002,1.5004835599600002,0,0.0,3,2207
CACTA6669|1966-11-20|MX038,CACTA6669,1966-11-20,MX038,106.8666198,16.864903706,1769.9063528152285,16112.556959194964,5,1.133980925,1.133980925,0,0.0,2,2545
CACTA6669|1968-02-24|ME918,CACTA6669,1968-02-24,ME918,107.02855040000001,16.87782271,19014.518060237333,17549.08466129562,6,1.36077711,1.36077711,0,0.0,1,5304
CACTA6669|1968-06-20|ME525,CACTA6669,1968-06-20,ME525,106.9300836,16.79293037,8528.41023335115,8109.487142310714,12,2.7215542200000002,2.7215542200000002,0,0.0,2,6025
CACTA6669|1966-10-18|ME009,CACTA6669,1966-10-18,ME009,106.8823807,16.854819624999998,3448.3451448621317,14991.258312121967,4,1.7871539378,1.7871539378,0,0.0,2,2254
CACTA6669|1969-04-23|ME303,CACTA6669,1969-04-23,ME303,106.8866034,16.85478083,3898.0366908511387,14986.944504942787,12,2.7215542200000002,2.7215542200000002,0,0.0,2,7178
CACTA6669|1968-08-19|JD015,CACTA6669,1968-08-19,JD015,106.95515649999999,16.87763262,11198.51968072549,17527.947617689726,11,2.23439601462,2.23439601462,0,0.0,3,6322
CACTA6669|1968-01-14|MX041,CACTA6669,1968-01-14,MX041,107.04346749999999,16.86863885,20603.09734853048,16527.88602228169,10,2.2679618500000003,2.2679618500000003,0,0.0,1,4838
CACTA6669|1967-02-04|MX030,CACTA6669,1967-02-04,MX030,106.92553834400002,16.8073584772,8044.368459709154,9713.819464034574,25,5.669904625,5.669904625,0,0.0,4,3061
CACTA6669|1967-08-02|VY002,CACTA6669,1967-08-02,VY002,107.02450810000002,16.85075555,18584.038003318983,14539.353790618927,14,1.38527109798,1.38527109798,0,0.0,3,4254
CACTA6669|1966-07-20|M0050,CACTA6669,1966-07-20,M0050,106.87909044444444,16.854247358888887,3097.9531900762117,14927.625223875893,9,1.0614061458000001,1.0614061458000001,0,0.0,3,1214
CACTA6669|1966-08-08|JD001,CACTA6669,1966-08-08,JD001,106.8551706,16.807174060000005,550.6370586806408,9693.313207008627,63,0.6023706673600001,0.6023706673600001,0,0.0,2,1494
CACTA6669|1966-08-18|M0034,CACTA6669,1966-08-18,M0034,106.88832046,16.838680344,4080.8930069416274,13196.652145231137,10,2.26796185,2.26796185,0,0.0,2,1598
CACTA6669|1968-03-24|ME342,CACTA6669,1968-03-24,ME342,107.0140287,16.74694683,17468.046437012756,2996.3507851533923,20,2.7941289992000002,2.7941289992000002,0,0.0,2,5565
CACTA6669|1966-08-21|M0052,CACTA6669,1966-08-21,M0052,106.85298739999999,16.77556586,318.13970315006753,6178.641726641989,11,1.23876076247,1.23876076247,0,0.0,3,1644
CACTA6669|1966-08-15|M0054,CACTA6669,1966-08-15,M0054,106.86972099999998,16.76005263,2100.165055166529,4453.649254771842,12,2.72155422,2.72155422,0,0.0,1,1567
CACTA6669|1967-08-18|ME007,CACTA6669,1967-08-18,ME007,106.88280965,16.850749320000002,3494.0256783245945,14538.66104622609,14,3.17514659,3.17514659,0,0.0,2,4333
CACTA6669|1969-08-29|ME517,CACTA6669,1969-08-29,ME517,106.88273369999999,16.84306911,3485.9374710363686,13684.660658661065,18,4.08233133,4.08233133,0,0.0,2,7882
